reference_date,rate,fixing_12pm,fixing_4pm
10-02-2015,-0.702138,-0.703166,-0.702138
09-02-2015,-0.705521,-0.714253,-0.705521
06-02-2015,-0.71407,-0.71665,-0.71407
05-02-2015,-0.715027,-0.717298,-0.715027
04-02-2015,-0.721958,-0.732339,-0.721958
03-02-2015,-0.702567,-0.7369,-0.702567
02-02-2015,-0.675273,-0.703023,-0.675273
30-01-2015,-0.678498,-0.691529,-0.678498
29-01-2015,-0.697963,-0.674836,-0.697963
28-01-2015,-0.748131,-0.780348,-0.748131
27-01-2015,-0.755313,-0.798119,-0.755313
26-01-2015,-0.726632,-0.732759,-0.726632
23-01-2015,-1.693478,-1.693478,-1.693478
22-01-2015,-1.546207,-1.520709,-1.546207
21-01-2015,-0.086836,-0.094104,-0.086836
20-01-2015,-0.066098,-0.067436,-0.066098
19-01-2015,-0.042709,-0.0475,-0.042709
16-01-2015,-0.0365,-0.0365,-0.0365
15-01-2015,-0.027674,-0.029464,-0.027674
14-01-2015,-0.029439,-0.03206,-0.029439
13-01-2015,-0.028323,-0.036532,-0.028323
12-01-2015,-0.020395,-0.020395,-0.020395
09-01-2015,-0.017245,-0.024831,-0.017245
08-01-2015,-0.019287,-0.023513,-0.019287
07-01-2015,-0.031233,-0.031233,-0.031233
06-01-2015,-0.027533,-0.027533,-0.027533
05-01-2015,-0.027237,-0.027237,-0.027237
31-12-2014,0.003368,0.003368,0.003368
30-12-2014,-0.014656,-0.013721,-0.014656
29-12-2014,0.000235,-0.00064,0.000235
24-12-2014,-0.005918,-0.012917,-0.005918
23-12-2014,-0.009091,-0.000714,-0.009091
22-12-2014,-0.005813,-0.002142,-0.005813
19-12-2014,-0.002817,0.008701,-0.002817
18-12-2014,0.009047,0.008014,0.009047
17-12-2014,0.000599,0.006727,0.000599
16-12-2014,-0.00069,-0.00733,-0.00069
15-12-2014,-0.013797,-0.01733,-0.013797
12-12-2014,-0.004963,-0.005921,-0.004963
11-12-2014,-0.017082,-0.023429,-0.017082
10-12-2014,-0.007452,-0.00237,-0.007452
09-12-2014,0.001829,0.00533,0.001829
08-12-2014,0.000282,-0.015133,0.000282
05-12-2014,-0.00215,-0.009394,-0.00215
04-12-2014,0.007964,-0.008636,0.007964
03-12-2014,-0.003792,-0.001077,-0.003792
02-12-2014,-0.001461,-0.006226,-0.001461
01-12-2014,0.001775,-0.006074,0.001775
28-11-2014,-0.015032,-0.015032,-0.015032
27-11-2014,0.01058,-0.002819,0.01058
26-11-2014,0.006122,0.00168,0.006122
25-11-2014,-0.002515,-0.002728,-0.002515
24-11-2014,-0.004485,-0.010627,-0.004485
21-11-2014,-0.006473,-0.010553,-0.006473
20-11-2014,-0.005887,-0.012366,-0.005887
19-11-2014,-0.002251,-0.003829,-0.002251
18-11-2014,-0.002024,0.004376,-0.002024
17-11-2014,-0.006801,-0.011014,-0.006801
14-11-2014,-0.003761,-0.003761,-0.003761
13-11-2014,0.009125,0.011367,0.009125
12-11-2014,-0.019527,-0.024984,-0.019527
11-11-2014,-0.018816,-0.022774,-0.018816
10-11-2014,-0.021996,-0.00884,-0.021996
07-11-2014,0.006738,-0.009084,0.006738
06-11-2014,-0.006144,-0.008873,-0.006144
05-11-2014,0.000471,-0.000146,0.000471
04-11-2014,-0.00789,-0.009513,-0.00789
03-11-2014,-0.003525,-0.006328,-0.003525
31-10-2014,-0.034484,0.002222,-0.034484
30-10-2014,-0.006667,-0.009934,-0.006667
29-10-2014,-0.004203,-0.002557,-0.004203
28-10-2014,-0.014162,-0.012503,-0.014162
27-10-2014,-0.018171,-0.015622,-0.018171
24-10-2014,-0.019777,-0.028873,-0.019777
23-10-2014,0.002001,0.003093,0.002001
22-10-2014,-0.001614,-0.006017,-0.001614
21-10-2014,-0.004479,-0.002908,-0.004479
20-10-2014,-0.000278,-0.000513,-0.000278
17-10-2014,0.005855,0.006222,0.005855
16-10-2014,-0.002285,0.002387,-0.002285
15-10-2014,0.000818,0.003451,0.000818
14-10-2014,0.007096,0.007827,0.007096
13-10-2014,0.013081,0.00929,0.013081
10-10-2014,0.01461,0.010898,0.01461
09-10-2014,0.011706,0.008915,0.011706
08-10-2014,0.000374,-0.000522,0.000374
07-10-2014,0.006409,0.003509,0.006409
06-10-2014,-0.001254,-0.016522,-0.001254
03-10-2014,-0.01138,-0.016158,-0.01138
02-10-2014,-0.010241,-0.010743,-0.010241
01-10-2014,-0.005411,-0.009314,-0.005411
30-09-2014,0.01231,0.010305,0.01231
29-09-2014,-0.008714,-0.011359,-0.008714
26-09-2014,-0.00389,-0.003373,-0.00389
25-09-2014,-0.003013,-0.00443,-0.003013
24-09-2014,-0.012614,-0.011916,-0.012614
23-09-2014,-0.004762,-0.004762,-0.004762
22-09-2014,-0.014265,-0.014722,-0.014265
19-09-2014,0.005787,-0.014583,0.005787
18-09-2014,-0.021345,-0.02447,-0.021345
17-09-2014,-0.020527,-0.027,-0.020527
16-09-2014,-0.016479,-0.015761,-0.016479
15-09-2014,-0.003932,-0.014961,-0.003932
12-09-2014,-0.006883,-0.0087,-0.006883
11-09-2014,-0.005588,-0.009778,-0.005588
10-09-2014,-0.012621,-0.016329,-0.012621
09-09-2014,-0.011104,-0.010016,-0.011104
08-09-2014,0.001205,0.003599,0.001205
05-09-2014,0.001238,0.002232,0.001238
04-09-2014,0.001001,0.001014,0.001001
03-09-2014,0.011344,0.011582,0.011344
02-09-2014,0.001643,-0.005839,0.001643
01-09-2014,-0.005842,-0.003685,-0.005842
29-08-2014,0.006218,0.003633,0.006218
28-08-2014,-0.009641,-0.011663,-0.009641
27-08-2014,-0.000214,-0.001016,-0.000214
26-08-2014,-0.007228,-0.003021,-0.007228
25-08-2014,-0.004246,-0.007606,-0.004246
22-08-2014,-0.000795,-0.001912,-0.000795
21-08-2014,-0.003143,-0.00306,-0.003143
20-08-2014,-0.006418,-0.007674,-0.006418
19-08-2014,-0.009929,-0.008906,-0.009929
18-08-2014,-0.020635,-0.03055,-0.020635
15-08-2014,-0.030021,-0.035333,-0.030021
14-08-2014,-0.024445,-0.017222,-0.024445
13-08-2014,-0.020245,-0.017806,-0.020245
12-08-2014,-0.021932,-0.019732,-0.021932
11-08-2014,-0.033798,-0.030819,-0.033798
08-08-2014,-0.029019,-0.028736,-0.029019
07-08-2014,-0.023197,-0.022362,-0.023197
06-08-2014,-0.018747,-0.018565,-0.018747
05-08-2014,-0.021326,-0.022647,-0.021326
04-08-2014,-0.0272,-0.013859,-0.0272
31-07-2014,-0.034751,-0.034751,-0.034751
30-07-2014,-0.029617,-0.030469,-0.029617
29-07-2014,-0.045361,-0.03314,-0.045361
28-07-2014,-0.030089,-0.027627,-0.030089
25-07-2014,-0.01815,-0.019933,-0.01815
24-07-2014,-0.02493,-0.024195,-0.02493
23-07-2014,-0.016074,-0.01866,-0.016074
22-07-2014,-0.013926,-0.013319,-0.013926
21-07-2014,-0.028097,-0.027814,-0.028097
18-07-2014,-0.021979,-0.020938,-0.021979
17-07-2014,-0.018523,-0.016562,-0.018523
16-07-2014,-0.032282,-0.025269,-0.032282
15-07-2014,-0.03198,-0.033108,-0.03198
14-07-2014,-0.025598,-0.030411,-0.025598
11-07-2014,-0.03117,-0.027857,-0.03117
10-07-2014,-0.020389,-0.024392,-0.020389
09-07-2014,-0.030609,-0.020737,-0.030609
08-07-2014,-0.024152,-0.025342,-0.024152
07-07-2014,-0.036509,-0.034066,-0.036509
04-07-2014,-0.028847,-0.033319,-0.028847
03-07-2014,-0.025396,-0.024955,-0.025396
02-07-2014,-0.02654,-0.02979,-0.02654
01-07-2014,-0.020485,-0.021165,-0.020485
30-06-2014,-0.036625,-0.051005,-0.036625
27-06-2014,-0.024602,-0.028947,-0.024602
26-06-2014,-0.031358,-0.028492,-0.031358
25-06-2014,-0.018911,-0.022638,-0.018911
24-06-2014,-0.005833,-0.013695,-0.005833
23-06-2014,-0.038805,-0.048148,-0.038805
20-06-2014,-0.015121,-0.017553,-0.015121
19-06-2014,-0.015535,-0.015535,-0.015535
18-06-2014,-0.015518,-0.015518,-0.015518
17-06-2014,-0.023857,-0.025304,-0.023857
16-06-2014,-0.018489,-0.020865,-0.018489
13-06-2014,-0.03543,-0.037145,-0.03543
12-06-2014,-0.035934,-0.035934,-0.035934
11-06-2014,-0.03011,-0.030895,-0.03011
10-06-2014,-0.021903,-0.028318,-0.021903
06-06-2014,-0.018825,-0.02117,-0.018825
05-06-2014,-0.031728,-0.029838,-0.031728
04-06-2014,-0.012409,-0.013586,-0.012409
03-06-2014,-0.028924,-0.034306,-0.028924
02-06-2014,-0.021786,-0.014903,-0.021786
30-05-2014,-0.022355,-0.029402,-0.022355
28-05-2014,-0.026917,-0.023792,-0.026917
27-05-2014,-0.019648,-0.01189,-0.019648
26-05-2014,-0.01382,-0.020817,-0.01382
23-05-2014,-0.012937,-0.017953,-0.012937
22-05-2014,-0.020337,-0.022572,-0.020337
21-05-2014,-0.02321,-0.023867,-0.02321
20-05-2014,-0.019948,-0.020249,-0.019948
19-05-2014,-0.010822,-0.007012,-0.010822
16-05-2014,-0.015583,-0.018777,-0.015583
15-05-2014,-0.011724,-0.014118,-0.011724
14-05-2014,-0.013059,-0.010608,-0.013059
13-05-2014,-0.011123,-0.012018,-0.011123
12-05-2014,-0.007973,-0.008807,-0.007973
09-05-2014,0.001271,-0.000054,0.001271
08-05-2014,-0.009308,-0.011364,-0.009308
07-05-2014,-0.015858,-0.019062,-0.015858
06-05-2014,-0.012724,-0.018158,-0.012724
05-05-2014,-0.010579,-0.005573,-0.010579
02-05-2014,-0.000054,0.004921,-0.000054
30-04-2014,-0.038873,-0.044681,-0.038873
29-04-2014,-0.017773,-0.01978,-0.017773
28-04-2014,-0.016929,-0.021415,-0.016929
25-04-2014,-0.019571,-0.016547,-0.019571
24-04-2014,-0.021403,-0.024933,-0.021403
23-04-2014,-0.019466,-0.016842,-0.019466
22-04-2014,-0.02509,-0.023392,-0.02509
17-04-2014,-0.01906,-0.020519,-0.01906
16-04-2014,-0.021629,-0.023044,-0.021629
15-04-2014,-0.015573,-0.014356,-0.015573
14-04-2014,-0.017185,-0.019416,-0.017185
11-04-2014,-0.024039,-0.022632,-0.024039
10-04-2014,-0.012418,-0.012406,-0.012418
09-04-2014,-0.011004,-0.014541,-0.011004
08-04-2014,-0.017841,-0.017779,-0.017841
07-04-2014,-0.012109,-0.014389,-0.012109
04-04-2014,-0.009346,-0.018194,-0.009346
03-04-2014,0.007977,0.004532,0.007977
02-04-2014,-0.025772,-0.027093,-0.025772
01-04-2014,-0.01723,-0.020094,-0.01723
31-03-2014,-0.000316,-0.002393,-0.000316
28-03-2014,-0.022105,-0.018895,-0.022105
27-03-2014,-0.018214,-0.019163,-0.018214
26-03-2014,-0.014634,-0.013729,-0.014634
25-03-2014,-0.007511,-0.004672,-0.007511
24-03-2014,-0.009535,-0.009728,-0.009535
21-03-2014,-0.013778,-0.01399,-0.013778
20-03-2014,-0.029042,-0.027645,-0.029042
19-03-2014,-0.018881,-0.018771,-0.018881
18-03-2014,-0.016277,-0.016931,-0.016277
17-03-2014,-0.017183,-0.017929,-0.017183
14-03-2014,-0.013699,-0.014836,-0.013699
13-03-2014,-0.021538,-0.024435,-0.021538
12-03-2014,-0.019458,-0.024139,-0.019458
11-03-2014,-0.013072,-0.012646,-0.013072
10-03-2014,-0.013658,-0.01493,-0.013658
07-03-2014,-0.012372,-0.015891,-0.012372
06-03-2014,-0.010701,-0.015255,-0.010701
05-03-2014,-0.022893,-0.018706,-0.022893
04-03-2014,-0.018905,-0.022445,-0.018905
03-03-2014,-0.023547,-0.025245,-0.023547
28-02-2014,-0.02602,-0.031426,-0.02602
27-02-2014,-0.01354,-0.018012,-0.01354
26-02-2014,-0.013315,-0.012658,-0.013315
25-02-2014,-0.032393,-0.029443,-0.032393
